driver_id,race_id,lap_number,reaction_time,braking_points,acceleration_points,cornering_speed,overall_performance_rating
8,43,48,0.28,19,2,57.03,8.65
8,43,49,0.63,2,18,53.3,6.49
8,43,50,0.67,9,9,102.36,9.25
8,43,51,0.54,6,19,131.51,6.5
8,43,52,0.31,3,1,130.82,4.47
8,43,53,0.67,5,5,145.88,5.26
8,43,54,0.43,19,19,59.92,7.32
8,43,55,0.46,20,12,132.67,3.0
8,43,56,0.35,5,8,59.34,1.8
8,43,57,0.46,17,14,147.42,4.75
8,43,58,0.31,15,19,127.6,2.18
8,43,59,0.4,12,1,110.13,9.9
8,43,60,0.74,5,4,89.03,5.63
8,43,61,0.77,10,8,104.07,5.46
8,43,62,0.7,8,11,84.67,1.06
8,43,63,0.94,2,10,146.75,8.16
8,43,64,0.24,20,10,55.19,5.7
8,43,65,0.33,11,8,115.42,4.52
8,43,66,0.39,16,15,54.5,3.81
8,43,67,0.47,20,13,105.28,3.89
8,43,68,0.2,19,6,93.87,9.84
8,43,69,0.65,4,5,93.36,9.96
8,43,70,0.73,14,9,92.83,3.45
9,43,1,0.46,16,3,72.47,7.82
9,43,2,0.57,9,11,100.56,9.85
9,43,3,0.62,18,7,107.76,6.73
9,43,4,0.24,10,15,52.63,9.25
9,43,5,0.95,20,20,127.1,4.9
9,43,6,0.78,8,11,120.94,6.06
9,43,7,0.15,4,9,86.52,6.14
9,43,8,0.55,8,6,52.26,2.72
9,43,9,0.43,2,18,149.65,3.86
9,43,10,0.58,11,17,80.06,2.12
9,43,11,0.34,17,2,78.64,8.31
9,43,12,0.25,15,13,51.22,1.43
9,43,13,0.59,16,17,104.88,9.51
9,43,14,0.16,2,13,108.84,8.73
9,43,15,0.57,3,1,112.39,2.12
9,43,16,0.57,17,8,136.34,5.9
9,43,17,0.57,17,6,86.91,5.93
9,43,18,0.63,8,2,126.86,2.45
9,43,19,0.12,6,11,64.96,8.56
9,43,20,0.6,17,3,134.67,8.05
9,43,21,0.13,5,10,50.62,9.43
9,43,22,0.27,6,15,138.74,8.27
9,43,23,0.7,10,1,114.77,5.91
9,43,24,0.85,16,19,131.4,7.29
9,43,25,0.66,9,13,91.2,1.84
9,43,26,0.56,5,19,51.63,5.74
9,43,27,0.77,1,3,81.35,3.67
9,43,28,0.77,6,1,56.22,9.04
9,43,29,0.88,10,4,57.53,6.42
9,43,30,0.47,15,12,62.59,8.39
9,43,31,0.43,2,1,131.76,3.14
9,43,32,0.17,7,2,54.77,4.89
9,43,33,0.57,11,3,73.8,3.31
9,43,34,0.57,11,9,130.66,9.62
9,43,35,0.61,12,16,85.75,2.48
9,43,36,0.61,17,14,86.34,7.14
9,43,37,0.52,2,16,132.57,8.75
9,43,38,0.18,20,18,148.42,8.02
9,43,39,1.0,16,2,87.83,1.68
9,43,40,0.89,7,20,87.59,9.78
9,43,41,0.53,7,5,86.52,5.4
9,43,42,0.77,10,14,109.53,1.19
9,43,43,0.16,19,5,82.21,1.95
9,43,44,0.76,8,18,111.9,8.4
9,43,45,0.58,19,16,64.39,7.08
9,43,46,0.34,9,20,144.79,3.96
9,43,47,0.88,13,1,56.22,6.2
9,43,48,0.46,19,8,83.17,6.53
9,43,49,0.18,16,1,148.19,6.65
9,43,50,0.21,2,3,61.8,3.44
9,43,51,0.99,18,18,111.65,5.86
9,43,52,0.11,11,7,106.79,9.62
9,43,53,0.11,13,7,86.44,5.32
9,43,54,0.94,9,2,79.38,5.34
9,43,55,0.11,1,17,129.51,5.47
9,43,56,0.39,4,14,70.9,1.28
9,43,57,0.91,4,13,60.75,2.61
9,43,58,0.92,14,4,128.19,9.17
9,43,59,0.65,8,13,71.49,4.11
9,43,60,0.27,18,7,90.85,8.53
9,43,61,0.95,8,3,51.77,9.73
9,43,62,0.73,1,4,134.9,7.17
9,43,63,0.38,5,6,145.98,4.75
9,43,64,0.34,18,15,134.08,2.5
9,43,65,0.62,17,16,141.8,3.69
9,43,66,0.92,9,3,99.71,5.72
9,43,67,0.29,6,20,129.71,9.23
9,43,68,0.67,11,12,149.9,1.62
9,43,69,0.74,6,8,129.47,2.81
9,43,70,0.25,15,16,125.41,3.43
10,43,1,0.42,13,10,93.7,7.63
10,43,2,0.65,9,7,127.98,4.45
10,43,3,0.87,15,13,72.23,1.89
10,43,4,0.14,5,7,113.84,4.3
10,43,5,0.13,15,7,85.58,6.78
10,43,6,0.8,20,11,89.87,5.99
10,43,7,0.65,16,19,80.59,4.93
10,43,8,0.29,19,12,103.91,2.09
10,43,9,0.75,16,17,134.39,4.52
10,43,10,0.96,8,6,129.25,3.71
10,43,11,0.29,2,7,98.39,9.06
10,43,12,0.53,15,1,143.4,6.02
10,43,13,0.32,13,5,94.2,5.88
10,43,14,0.22,1,10,148.17,3.79
10,43,15,0.8,18,12,71.42,4.33
10,43,16,0.5,9,13,58.35,8.41
10,43,17,0.64,8,2,64.13,4.56
10,43,18,0.19,6,6,110.9,1.56
10,43,19,0.15,11,16,103.87,6.06
10,43,20,0.34,9,18,132.5,7.55
10,43,21,0.42,14,10,68.93,5.72
10,43,22,0.25,19,6,145.98,5.9
10,43,23,0.66,20,13,69.24,5.93
10,43,24,0.54,20,7,146.7,7.38
10,43,25,0.17,5,9,60.11,8.89
10,43,26,0.37,11,6,121.72,1.09
10,43,27,0.61,18,9,90.76,7.7
10,43,28,0.4,5,17,101.56,5.69
10,43,29,0.13,11,20,88.56,8.07
10,43,30,0.92,13,10,77.42,7.87
10,43,31,0.44,11,14,85.3,9.63
10,43,32,0.13,11,10,124.64,8.87
10,43,33,0.29,14,8,97.58,2.63
10,43,34,0.49,7,13,112.6,2.35
10,43,35,0.52,4,8,115.65,1.63
10,43,36,0.58,12,17,78.73,4.31
10,43,37,0.13,13,20,144.83,2.57
10,43,38,0.53,3,19,134.44,9.4
10,43,39,0.67,1,17,93.46,7.81
10,43,40,0.66,1,1,135.28,6.42
10,43,41,0.27,11,4,144.54,8.36
10,43,42,0.76,18,13,55.27,3.23
10,43,43,0.4,8,11,98.08,7.09
10,43,44,0.78,18,17,148.25,4.41
10,43,45,0.46,15,15,123.07,6.52
10,43,46,0.22,9,8,143.89,4.01
10,43,47,0.53,2,12,112.81,4.57
10,43,48,0.29,17,20,84.7,2.3
10,43,49,0.13,1,2,132.77,2.78
10,43,50,0.69,2,18,114.9,5.29
10,43,51,0.76,12,14,148.32,9.08
10,43,52,0.29,3,1,117.72,7.23
10,43,53,0.59,10,5,130.59,4.43
10,43,54,0.18,9,15,77.79,5.19
10,43,55,0.69,7,19,80.25,3.38
10,43,56,0.61,2,12,146.12,9.05
10,43,57,0.21,10,6,99.54,2.24
10,43,58,0.19,10,12,89.17,8.86
10,43,59,0.31,7,20,89.86,6.34
10,43,60,0.71,19,14,134.34,4.31
10,43,61,0.5,10,16,112.74,7.81
10,43,62,0.26,17,8,75.66,1.11
10,43,63,0.69,20,11,77.85,7.97
10,43,64,0.81,6,11,106.05,8.68
10,43,65,0.2,9,1,100.96,2.34
10,43,66,0.14,13,18,142.83,8.83
10,43,67,0.2,2,12,89.19,6.48
10,43,68,0.11,13,12,105.8,5.0
10,43,69,0.35,1,13,94.33,9.7
10,43,70,0.12,3,9,130.47,5.95
11,43,1,0.78,16,14,70.77,2.7
11,43,2,0.24,5,15,90.82,5.37
11,43,3,0.35,12,8,117.23,1.51
11,43,4,0.74,7,1,106.07,9.22
11,43,5,0.75,12,16,130.81,1.32
11,43,6,0.19,14,9,145.25,2.68
11,43,7,0.61,13,7,105.68,8.93
11,43,8,0.96,18,8,120.04,9.58
11,43,9,0.13,6,10,77.82,6.45
11,43,10,0.83,6,13,105.57,4.78
11,43,11,0.98,12,12,142.59,7.3
11,43,12,0.29,3,17,63.33,9.54
11,43,13,0.26,8,13,67.87,5.3
11,43,14,0.7,16,4,135.81,1.92
11,43,15,0.58,16,12,130.3,3.17
11,43,16,0.8,13,7,125.19,7.23
11,43,17,0.8,9,13,147.81,9.38
11,43,18,0.26,2,2,91.74,2.91
11,43,19,0.2,18,19,145.81,3.81
11,43,20,0.24,10,11,100.28,8.26
11,43,21,0.57,15,6,138.52,3.43
11,43,22,0.67,12,5,57.69,7.37
11,43,23,0.36,11,19,78.25,3.92
11,43,24,0.14,3,11,65.9,4.35
11,43,25,0.62,16,17,69.21,1.23
11,43,26,0.28,16,18,105.68,9.37
11,43,27,0.88,11,10,137.16,2.9
11,43,28,0.29,10,18,76.7,9.86
11,43,29,0.97,6,18,58.87,6.78
11,43,30,0.87,6,13,88.28,2.38
11,43,31,0.6,8,15,137.57,6.38
11,43,32,0.11,12,13,111.02,6.74
11,43,33,0.46,15,2,96.14,8.02
11,43,34,0.17,13,1,129.39,5.11
11,43,35,0.17,11,19,67.9,5.64
11,43,36,0.14,12,19,148.19,7.27
11,43,37,0.61,5,2,149.18,6.08
11,43,38,0.32,4,3,96.73,4.87
11,43,39,0.33,11,6,138.33,7.09
11,43,40,0.69,1,4,148.88,8.71
11,43,41,0.52,16,3,73.23,1.43
11,43,42,0.52,17,16,83.66,8.17
11,43,43,0.13,2,18,136.56,6.52
11,43,44,0.81,15,2,134.8,7.21
11,43,45,0.81,10,19,116.5,6.12
11,43,46,0.72,9,18,59.57,3.5
11,43,47,0.84,14,17,66.43,1.89
11,43,48,0.12,20,5,69.99,3.0
11,43,49,0.61,20,3,117.53,2.14
11,43,50,0.25,4,14,83.7,5.04
11,43,51,0.33,4,6,99.29,8.23
11,43,52,0.27,12,8,77.75,2.23
11,43,53,0.11,11,4,118.61,9.95
11,43,54,0.58,15,8,56.29,2.35
11,43,55,0.92,17,18,110.73,1.88
11,43,56,0.86,14,18,117.34,9.86
11,43,57,0.76,7,8,108.35,2.83
11,43,58,0.28,8,11,122.56,8.05
11,43,59,0.85,5,4,77.28,1.21
11,43,60,0.86,7,2,65.95,8.51
11,43,61,0.46,3,4,112.08,5.5
11,43,62,0.35,13,14,92.49,7.07
11,43,63,0.15,15,5,108.25,7.12
11,43,64,0.24,20,11,102.89,5.59
11,43,65,0.93,12,4,78.43,4.45
11,43,66,0.47,20,14,61.87,8.19
11,43,67,0.47,13,19,78.88,4.38
11,43,68,0.72,11,14,112.01,7.05
11,43,69,0.66,4,20,123.73,9.75
11,43,70,0.26,16,1,58.92,5.11
12,43,1,0.46,17,3,104.04,4.2
12,43,2,0.15,5,1,119.0,5.2
12,43,3,0.11,1,19,107.47,3.5
12,43,4,0.82,12,7,111.37,2.64
12,43,5,0.74,15,3,116.98,5.97
12,43,6,0.26,9,1,143.42,1.39
12,43,7,0.5,9,17,59.12,4.19
12,43,8,0.92,8,20,120.85,9.67
12,43,9,0.22,2,2,136.3,3.7
12,43,10,0.67,3,3,108.81,5.17
12,43,11,0.25,12,5,105.28,6.19
12,43,12,0.37,14,7,98.44,1.67
12,43,13,0.27,6,6,82.08,9.46
12,43,14,0.15,15,2,92.9,8.13
12,43,15,0.71,18,17,89.92,4.79
12,43,16,0.87,10,4,98.3,6.3
12,43,17,0.43,11,2,127.04,2.73
12,43,18,0.75,8,19,76.45,7.95
12,43,19,0.16,11,4,114.73,3.84
12,43,20,0.83,10,5,101.08,5.78
12,43,21,0.31,10,10,147.32,8.82
12,43,22,0.8,9,4,86.84,8.63
12,43,23,0.23,9,9,76.1,1.71
12,43,24,0.79,20,3,114.57,3.56
12,43,25,0.28,7,6,104.69,4.13
12,43,26,0.62,5,16,88.65,2.1
12,43,27,0.59,6,4,112.56,8.84
12,43,28,0.23,19,2,54.34,1.17
12,43,29,0.3,15,6,142.45,3.81
12,43,30,0.51,6,2,111.65,4.16
12,43,31,0.11,8,19,101.74,5.89
12,43,32,0.37,5,11,123.56,9.16
12,43,33,0.64,10,10,111.13,8.7
12,43,34,0.88,8,1,75.79,3.85
12,43,35,0.62,14,5,107.84,5.52
12,43,36,0.86,10,17,54.09,8.84
12,43,37,0.19,2,1,93.29,8.67
12,43,38,0.44,19,13,62.75,1.59
12,43,39,0.18,14,6,106.06,8.71
12,43,40,0.58,6,13,83.35,8.97
12,43,41,0.36,7,18,124.25,4.83
12,43,42,0.87,4,17,111.67,2.47
12,43,43,0.95,14,12,81.78,8.82
12,43,44,0.92,8,16,68.07,5.56
12,43,45,0.46,6,10,149.58,7.19
12,43,46,0.6,8,11,76.23,8.13
12,43,47,0.9,17,4,63.53,3.74
12,43,48,0.86,20,10,82.66,4.36
12,43,49,0.86,7,7,118.46,5.07
12,43,50,0.65,13,13,100.75,1.68
12,43,51,0.95,4,15,106.63,6.71
12,43,52,0.55,5,1,80.1,3.89
12,43,53,0.56,15,3,106.11,9.41
12,43,54,0.31,2,8,142.8,5.08
12,43,55,0.34,5,18,119.1,3.93
12,43,56,0.96,12,12,84.54,9.37
12,43,57,0.49,2,5,89.81,6.65
12,43,58,0.52,12,7,73.96,4.02
12,43,59,0.31,1,7,136.63,8.07
12,43,60,0.32,19,20,77.45,1.04
12,43,61,0.97,1,13,149.85,1.48
12,43,62,0.76,5,1,89.78,5.6
12,43,63,0.11,1,10,138.42,3.95
12,43,64,0.23,7,8,69.76,6.06
12,43,65,0.77,8,4,78.81,1.87
12,43,66,0.89,6,14,136.06,7.03
12,43,67,0.94,17,4,124.13,3.8
12,43,68,0.27,17,9,92.0,4.47
12,43,69,0.49,13,4,88.69,6.92
12,43,70,0.53,1,2,126.15,3.63
13,43,1,0.73,5,3,76.25,9.47
13,43,2,0.62,5,19,94.82,6.82
13,43,3,0.48,9,5,127.79,1.5
13,43,4,0.6,17,4,146.78,2.73
13,43,5,0.86,16,4,92.94,4.33
13,43,6,0.9,5,11,57.34,4.11
13,43,7,0.54,5,13,109.48,5.12
13,43,8,0.15,3,10,136.36,5.54
13,43,9,0.54,18,8,142.42,1.2
13,43,10,0.48,3,11,100.34,5.85
13,43,11,0.82,2,10,124.11,1.86
13,43,12,0.81,10,4,72.85,7.4
13,43,13,0.6,8,13,52.21,4.12
13,43,14,0.32,9,9,52.9,8.16
13,43,15,0.42,7,17,80.85,5.84
13,43,16,0.92,13,3,75.81,8.83
13,43,17,0.71,9,2,83.55,5.27
13,43,18,0.41,8,6,108.59,5.64
13,43,19,0.36,10,8,131.17,1.01
13,43,20,0.29,3,13,55.77,1.03
13,43,21,0.53,12,10,70.99,2.19
13,43,22,0.55,20,2,68.79,1.62
13,43,23,0.63,15,3,75.93,7.29
13,43,24,0.27,5,11,137.56,2.09
13,43,25,0.54,20,2,135.52,7.59
13,43,26,0.27,8,12,82.14,1.84
13,43,27,0.67,4,19,98.07,6.23
13,43,28,0.37,2,16,146.95,4.14
13,43,29,0.82,8,4,99.62,2.53
13,43,30,0.88,12,17,60.33,3.35
13,43,31,0.99,9,3,120.96,9.37
13,43,32,0.49,16,13,79.78,6.1
13,43,33,0.67,15,20,121.99,8.53
13,43,34,0.11,6,9,74.97,3.47
13,43,35,0.86,2,6,120.67,5.46
13,43,36,0.73,10,19,144.83,1.41
13,43,37,0.87,5,2,109.45,5.53
13,43,38,0.74,13,20,79.73,7.14
13,43,39,0.66,14,20,86.19,2.37
13,43,40,0.36,5,2,139.11,8.25
13,43,41,0.45,12,11,97.64,5.65
13,43,42,0.6,19,4,114.42,1.43
13,43,43,0.52,6,7,57.48,1.55
13,43,44,0.63,17,2,125.3,9.06
13,43,45,0.4,19,6,144.48,9.45
13,43,46,0.11,14,3,134.85,3.97
13,43,47,0.93,17,2,108.05,7.14
13,43,48,0.98,13,17,140.34,1.48
13,43,49,0.56,10,17,59.23,6.87
13,43,50,0.42,11,3,59.15,6.45
13,43,51,0.5,3,19,67.4,7.95
13,43,52,0.2,6,6,58.83,9.53
13,43,53,0.54,11,15,115.14,7.38
13,43,54,0.53,13,3,67.74,1.65
13,43,55,0.73,20,13,60.77,2.73
13,43,56,0.84,9,18,148.87,6.1
13,43,57,0.27,5,2,60.18,3.2
13,43,58,0.92,5,10,88.97,1.42
13,43,59,0.1,7,1,127.21,8.33
13,43,60,0.56,19,7,55.01,9.41
13,43,61,0.71,7,18,91.7,7.89
13,43,62,0.65,15,15,143.32,9.79
13,43,63,0.72,8,11,88.36,2.29
13,43,64,0.7,18,3,127.4,5.94
13,43,65,0.97,8,7,147.64,1.25
13,43,66,0.33,15,10,75.63,3.06
13,43,67,0.65,15,15,68.05,2.8
13,43,68,0.72,8,16,140.63,5.77
13,43,69,0.4,11,6,147.67,6.8
13,43,70,0.83,16,17,140.39,1.25
14,43,1,0.39,15,4,143.7,8.03
14,43,2,0.49,16,16,70.32,4.84
14,43,3,0.32,6,17,71.97,4.73
14,43,4,0.98,3,10,99.81,5.31
14,43,5,0.33,15,8,62.76,1.66
14,43,6,0.24,19,16,120.06,4.9
14,43,7,0.69,1,18,143.89,7.64
14,43,8,0.41,1,20,77.28,8.58
14,43,9,0.5,3,13,120.66,6.36
14,43,10,0.9,15,10,105.89,8.09
14,43,11,0.72,16,3,91.02,3.99
14,43,12,0.75,17,2,128.34,6.27
14,43,13,0.67,12,3,143.68,5.56
14,43,14,0.84,9,5,138.11,2.12
14,43,15,0.94,12,20,129.09,4.9
14,43,16,0.91,18,6,99.03,9.15
14,43,17,0.92,18,4,146.64,7.36
14,43,18,0.25,17,5,91.07,1.98
14,43,19,0.22,17,15,147.99,7.03
14,43,20,0.88,17,17,117.33,1.15
14,43,21,0.93,9,7,81.95,6.28
14,43,22,0.64,10,2,113.48,4.0
14,43,23,0.16,17,8,63.78,1.15
14,43,24,0.37,17,16,72.09,3.15
14,43,25,0.14,14,2,128.68,3.99
14,43,26,0.48,6,3,82.26,8.06
14,43,27,0.18,3,20,107.98,6.04
14,43,28,0.71,6,17,64.41,4.8
14,43,29,0.13,15,3,140.87,1.24
14,43,30,0.99,10,3,136.77,1.64
14,43,31,0.14,20,3,64.41,6.6
14,43,32,0.76,5,14,89.25,7.94
14,43,33,0.82,6,1,116.67,3.49
14,43,34,0.3,12,10,99.98,1.45
14,43,35,0.54,13,16,69.4,1.86
14,43,36,0.9,17,1,56.38,3.32
14,43,37,0.84,18,7,90.63,4.14
14,43,38,0.42,19,1,95.45,8.75
14,43,39,0.2,16,9,105.12,9.42
14,43,40,0.33,16,16,118.27,6.31
14,43,41,0.44,9,19,120.09,8.52
14,43,42,0.41,18,3,64.23,1.6
14,43,43,0.46,19,10,63.76,5.7
14,43,44,0.12,10,18,94.7,7.95
14,43,45,0.86,20,6,82.89,8.04
14,43,46,0.98,7,14,62.52,5.84
14,43,47,0.87,13,17,140.2,2.55
14,43,48,0.13,19,4,52.82,8.85
14,43,49,0.82,12,3,88.14,7.21
14,43,50,0.35,5,5,103.36,6.99
14,43,51,0.76,8,2,55.89,9.3
14,43,52,0.85,2,19,77.25,8.23
14,43,53,0.69,3,18,73.13,1.04
14,43,54,0.55,3,17,60.1,9.88
14,43,55,0.68,8,8,105.1,6.06
14,43,56,0.1,1,18,54.08,9.0
14,43,57,0.73,3,11,65.88,7.4
14,43,58,0.24,2,1,63.09,3.01
14,43,59,0.56,7,16,81.92,8.89
14,43,60,0.9,11,16,124.2,5.33
14,43,61,0.41,10,7,129.63,6.9
14,43,62,0.46,1,19,63.78,4.0
14,43,63,0.92,9,17,108.76,4.24
14,43,64,0.39,20,11,86.87,8.77
14,43,65,0.13,19,2,105.07,2.18
14,43,66,0.75,10,11,136.38,1.88
14,43,67,0.9,19,5,55.54,4.2
14,43,68,0.36,17,5,109.59,2.25
14,43,69,0.68,10,4,126.29,3.01
14,43,70,0.31,9,5,142.39,4.49
15,43,1,0.77,8,14,80.5,2.34
15,43,2,0.15,3,17,53.33,1.15
15,43,3,0.41,16,6,106.32,3.08
15,43,4,0.19,9,18,101.92,6.9
15,43,5,0.41,1,7,63.86,8.81
15,43,6,0.26,5,3,111.61,8.48
15,43,7,0.52,17,12,56.12,2.47
15,43,8,0.96,11,7,61.11,3.8
15,43,9,0.55,2,18,55.89,7.55
15,43,10,0.96,13,4,72.5,3.19
15,43,11,0.7,10,16,81.36,4.64
15,43,12,0.67,13,18,148.33,3.48
15,43,13,0.66,9,9,94.52,7.51
15,43,14,0.73,13,20,60.95,9.08
15,43,15,0.83,10,11,149.46,6.88
15,43,16,0.85,8,7,101.09,6.86
15,43,17,0.77,7,8,142.79,8.78
15,43,18,0.92,12,11,98.18,1.85
15,43,19,0.44,11,15,93.13,8.89
15,43,20,0.35,16,6,141.0,1.14
15,43,21,0.9,16,2,141.84,1.7
15,43,22,0.32,13,11,79.15,4.34
15,43,23,0.12,18,20,57.43,9.13
15,43,24,0.49,16,19,129.61,6.36
15,43,25,0.92,8,6,62.35,2.4
15,43,26,0.31,4,5,132.16,7.0
15,43,27,0.39,6,2,90.4,2.23
15,43,28,0.91,15,19,105.84,3.88
15,43,29,0.25,13,14,89.64,3.94
15,43,30,0.83,12,17,130.03,4.5
15,43,31,0.11,1,6,109.09,1.63
15,43,32,0.62,13,7,102.51,9.86
15,43,33,0.94,13,12,116.36,3.1
15,43,34,0.69,1,9,64.93,9.02
15,43,35,0.32,19,12,141.97,9.52
15,43,36,0.75,4,5,144.1,6.94
15,43,37,0.43,18,9,129.76,2.52
15,43,38,0.45,1,7,141.45,1.82
15,43,39,0.62,12,12,103.98,6.04
15,43,40,0.94,1,15,101.85,4.38
15,43,41,0.99,2,12,111.37,2.4
15,43,42,0.62,17,2,61.71,7.69
15,43,43,0.62,11,18,124.7,3.39
15,43,44,0.84,10,16,87.06,8.25
15,43,45,0.82,16,10,133.45,1.85
15,43,46,0.72,7,19,86.65,2.88
15,43,47,0.14,20,9,109.89,7.0
15,43,48,0.17,17,19,78.8,8.62
15,43,49,0.93,16,10,134.09,9.26
15,43,50,0.33,17,18,126.12,6.35
15,43,51,0.7,19,3,141.08,9.68
15,43,52,0.67,3,7,123.93,9.2
15,43,53,0.63,3,8,94.52,5.07
15,43,54,0.58,14,9,65.69,6.91
15,43,55,0.53,10,15,73.26,3.84
15,43,56,0.92,12,3,74.56,5.69
15,43,57,0.22,20,15,60.51,5.62
15,43,58,0.46,5,16,91.0,2.91
15,43,59,0.18,8,13,74.93,2.56
15,43,60,0.31,6,11,81.27,2.68
15,43,61,0.3,15,11,124.71,7.49
15,43,62,0.46,15,4,138.13,6.27
15,43,63,0.9,20,20,81.43,7.65
15,43,64,0.28,15,17,111.44,8.0
15,43,65,0.8,5,2,65.48,2.5
15,43,66,0.19,8,19,112.84,6.4
15,43,67,0.63,15,16,96.34,6.43
15,43,68,0.23,14,6,84.0,6.2
15,43,69,0.87,2,13,69.29,2.7
15,43,70,0.99,4,2,136.06,4.25
16,43,1,0.77,6,9,94.77,2.25
16,43,2,0.88,16,6,145.25,3.83
16,43,3,0.13,20,16,116.01,1.29
16,43,4,0.48,11,3,147.78,9.29
16,43,5,0.45,9,15,123.88,4.62
16,43,6,0.75,1,17,129.02,6.05
16,43,7,0.77,20,3,133.98,5.75
16,43,8,0.71,3,8,121.96,2.41
16,43,9,0.77,12,14,140.8,1.4
16,43,10,0.64,1,7,94.88,3.71
16,43,11,0.62,20,11,91.32,5.04
16,43,12,0.33,8,15,93.61,8.21
16,43,13,0.59,8,17,53.1,4.47
16,43,14,0.22,19,15,54.65,5.13
16,43,15,0.62,17,19,76.16,5.33
16,43,16,0.16,14,8,56.22,6.52
16,43,17,0.18,3,7,88.75,3.13
16,43,18,0.57,7,11,69.76,1.45
16,43,19,0.4,13,10,142.73,4.83
16,43,20,0.21,17,14,68.04,3.09
16,43,21,0.93,1,17,87.4,6.63
16,43,22,0.9,19,19,148.47,6.12
16,43,23,0.54,14,9,126.12,9.94
16,43,24,0.83,19,9,104.47,1.4
16,43,25,0.81,5,11,133.98,8.64
16,43,26,0.18,16,1,71.22,2.68
16,43,27,0.42,17,3,69.3,7.14
16,43,28,0.6,13,7,76.52,4.34
16,43,29,0.71,5,12,76.45,7.68
16,43,30,0.45,18,2,112.35,2.12
16,43,31,0.1,13,20,60.69,8.02
16,43,32,0.72,12,16,54.04,6.52
16,43,33,0.6,6,4,97.06,3.03
16,43,34,0.74,14,14,80.73,8.35
16,43,35,0.74,16,8,65.91,9.49
16,43,36,0.75,6,10,80.6,8.31
16,43,37,0.19,5,10,79.05,6.57
16,43,38,0.97,3,1,147.51,4.47
16,43,39,0.63,3,7,84.42,8.38
16,43,40,0.3,10,18,106.11,2.4
16,43,41,0.48,10,12,70.99,4.84
16,43,42,0.52,5,5,108.11,9.86
16,43,43,0.67,17,17,88.37,3.77
16,43,44,0.68,10,11,109.95,6.61
16,43,45,0.63,4,3,93.85,5.3
16,43,46,0.28,16,1,91.42,9.86
16,43,47,0.75,4,16,85.1,9.3
16,43,48,0.61,1,8,89.5,7.91
16,43,49,0.84,20,15,87.31,5.68
16,43,50,0.37,5,15,134.61,2.92
16,43,51,0.76,14,9,94.7,8.83
16,43,52,0.45,20,7,55.54,1.84
16,43,53,0.85,16,15,116.91,3.67
16,43,54,0.18,9,5,103.87,7.59
16,43,55,0.8,14,19,75.79,8.14
16,43,56,0.71,20,20,123.69,3.47
16,43,57,0.72,13,6,73.85,7.89
16,43,58,0.16,20,8,108.19,5.74
16,43,59,0.79,9,15,55.77,5.99
16,43,60,0.66,15,3,73.78,7.28
16,43,61,0.85,17,3,99.29,1.1
16,43,62,0.24,16,2,102.27,8.96
16,43,63,0.75,15,14,126.85,6.54
16,43,64,0.3,20,14,100.71,6.5
16,43,65,0.87,18,20,80.9,7.58
16,43,66,0.18,13,11,126.76,8.38
16,43,67,0.59,1,11,60.03,2.18
16,43,68,0.95,20,8,85.89,4.92
16,43,69,0.32,16,16,107.59,5.76
16,43,70,0.8,20,15,113.93,7.76
17,43,1,0.12,16,5,85.36,3.04
17,43,2,0.78,8,18,75.3,1.49
17,43,3,0.34,15,19,110.98,7.01
17,43,4,0.35,15,5,145.57,7.43
17,43,5,0.83,2,3,107.1,3.6
17,43,6,0.76,16,18,53.61,4.65
17,43,7,0.83,13,4,53.74,2.06
17,43,8,0.43,11,10,58.29,1.06
17,43,9,0.84,9,10,143.32,1.99
17,43,10,0.84,10,5,88.06,1.33
17,43,11,0.94,16,3,105.33,4.17
17,43,12,0.35,15,9,84.74,2.61
17,43,13,0.41,20,12,133.62,2.58
17,43,14,0.65,18,8,144.65,6.52
17,43,15,0.79,20,10,61.74,8.28
17,43,16,0.47,20,2,135.31,8.36
17,43,17,0.72,5,13,104.25,6.92
17,43,18,0.89,2,3,73.91,6.37
17,43,19,0.7,1,4,120.97,4.04
17,43,20,0.44,1,13,129.28,8.84
17,43,21,0.32,1,4,128.58,6.71
17,43,22,0.42,8,6,81.94,6.39
17,43,23,0.78,18,11,102.3,2.56
17,43,24,0.37,1,1,145.24,2.17
17,43,25,0.1,3,19,139.73,9.7
17,43,26,0.86,13,20,113.55,5.97
17,43,27,0.17,2,7,71.63,6.82
17,43,28,0.86,6,2,94.79,4.51
17,43,29,0.63,17,7,121.53,7.33
17,43,30,0.13,15,11,79.27,4.02
17,43,31,0.29,12,5,90.42,1.83
17,43,32,0.77,3,3,72.15,9.67
17,43,33,0.27,3,13,115.1,4.96
17,43,34,0.89,19,16,120.78,7.0
17,43,35,0.39,4,11,118.0,7.12
17,43,36,0.44,20,5,76.97,5.91
17,43,37,0.34,3,16,110.74,8.9
17,43,38,0.47,10,4,73.51,5.22
17,43,39,0.91,6,16,60.29,1.18
17,43,40,0.57,20,1,123.82,4.23
17,43,41,0.73,8,9,133.49,7.12
17,43,42,0.76,5,14,54.48,8.14
17,43,43,0.85,12,15,100.26,9.21
17,43,44,0.13,5,8,146.77,8.78
17,43,45,0.34,16,2,138.57,9.75
17,43,46,0.9,11,4,133.18,2.38
17,43,47,0.72,7,14,106.3,4.29
17,43,48,0.59,5,7,92.09,2.79
17,43,49,0.96,3,4,73.14,6.07
17,43,50,0.68,17,1,79.96,1.68
17,43,51,0.63,16,18,68.41,4.02
