Meter,Distance (km),Turning Radius (m),Average Speed (km/h)
6543,6.543,9.742451518021854,190.0
6544,6.544,6.457898794613955,190.0
6545,6.545,6.079750996087982,190.0
6546,6.546,9.924692969289467,190.0
6547,6.547,11.548786159850627,190.0
6548,6.548,13.989978089868,190.0
6549,6.549,13.934602026210596,190.0
6550,6.55,6.7153658486297605,190.0
6551,6.551,14.995370642556104,190.0
6552,6.552,11.753859158609181,190.0
6553,6.553,9.902732367417094,190.0
6554,6.554,7.942763916581742,190.0
6555,6.555,14.72638172548973,190.0
6556,6.556,9.195336805639212,190.0
6557,6.557,5.225399368563818,190.0
6558,6.558,6.927627090542784,190.0
6559,6.559,5.874235496270332,190.0
6560,6.56,6.695771231720595,190.0
6561,6.561,6.983680404873818,190.0
6562,6.562,8.15709395509625,190.0
6563,6.563,8.362653986447992,190.0
6564,6.564,14.860633270301806,190.0
6565,6.565,8.570954997777797,190.0
6566,6.566,5.078861503473845,190.0
6567,6.567,5.2489601471568434,190.0
6568,6.568,6.293652709369386,190.0
6569,6.569,10.915132468582662,190.0
6570,6.57,10.77499754247453,190.0
6571,6.571,6.531087636512099,190.0
6572,6.572,8.006486207218998,190.0
6573,6.573,12.564014261656396,190.0
6574,6.574,14.426710893916479,190.0
6575,6.575,10.717142405767278,190.0
6576,6.576,14.427413520356417,190.0
6577,6.577,13.016910744494353,190.0
6578,6.578,6.4909493674250385,190.0
6579,6.579,7.428940297759156,190.0
6580,6.58,8.704323030662696,190.0
6581,6.581,5.71093231220451,190.0
6582,6.582,8.865390085918943,190.0
6583,6.583,7.005798042007095,190.0
6584,6.584,13.616848016174023,190.0
6585,6.585,13.74003376894674,190.0
6586,6.586,5.521940247976829,190.0
6587,6.587,10.292516417836797,190.0
6588,6.588,7.808227864852021,190.0
6589,6.589,8.410882169469712,190.0
6590,6.59,9.212319927095518,190.0
6591,6.591,10.98930085355149,190.0
6592,6.592,11.404621444157304,190.0
6593,6.593,10.97118550467484,190.0
6594,6.594,6.36509629796406,190.0
6595,6.595,14.230895169466223,190.0
6596,6.596,6.8467338207904715,190.0
6597,6.597,5.437290868751039,190.0
6598,6.598,11.403396528288308,190.0
6599,6.599,14.79162132381437,190.0
6600,6.6,13.51962431603509,190.0
6601,6.601,12.34155605866869,190.0
6602,6.602,10.197512626444853,190.0
6603,6.603,8.455430512996267,190.0
6604,6.604,10.48433263265431,190.0
6605,6.605,8.177075826127092,190.0
6606,6.606,12.705433861139714,190.0
6607,6.607,12.735031083659042,190.0
6608,6.608,14.46677640804644,190.0
6609,6.609,9.77110667442031,190.0
6610,6.61,10.185814145956801,190.0
6611,6.611,5.050661793683551,190.0
6612,6.612,14.597543480595185,190.0
6613,6.613,14.532246905868906,190.0
6614,6.614,11.845480894376365,190.0
6615,6.615,6.407339326082693,190.0
6616,6.616,10.828253620328777,190.0
6617,6.617,10.59167072347778,190.0
6618,6.618,5.20659093116093,190.0
6619,6.619,7.612003977678077,190.0
6620,6.62,12.209480335605654,190.0
6621,6.621,11.130374817841544,190.0
6622,6.622,13.153140512931746,190.0
6623,6.623,14.292956725604803,190.0
6624,6.624,10.59175049719302,190.0
6625,6.625,14.443981553605402,190.0
6626,6.626,10.730386341701262,190.0
6627,6.627,5.1591572682766405,190.0
6628,6.628,10.883781462146054,190.0
6629,6.629,13.269282102720329,190.0
6630,6.63,6.744206915768228,190.0
6631,6.631,6.247197147982604,190.0
6632,6.632,12.777393430570495,190.0
6633,6.633,5.168583366688053,190.0
6634,6.634,9.5162142415941,190.0
6635,6.635,11.465895287887218,190.0
6636,6.636,14.856926313226582,190.0
6637,6.637,14.04468118004542,190.0
6638,6.638,11.574482927163151,190.0
6639,6.639,14.941489689087245,190.0
6640,6.64,7.077819943542842,190.0
6641,6.641,11.324391930097763,190.0
6642,6.642,7.3093100046475,190.0
6643,6.643,6.466907387661456,190.0
6644,6.644,14.087055592913604,190.0
6645,6.645,11.070418503027641,190.0
6646,6.646,13.229827633236384,190.0
6647,6.647,12.213693393854347,190.0
6648,6.648,9.769563977132961,190.0
6649,6.649,10.365920841910086,190.0
6650,6.65,5.824617739929413,190.0
6651,6.651,14.249559632428848,190.0
6652,6.652,14.64087605819399,190.0
6653,6.653,10.094380668309112,190.0
6654,6.654,12.74635071475104,190.0
6655,6.655,12.079279803971094,190.0
6656,6.656,8.41463238960911,190.0
6657,6.657,14.386413024662723,190.0
6658,6.658,12.803083854302542,190.0
6659,6.659,14.242297556633405,190.0
6660,6.66,11.115711018354029,190.0
6661,6.661,10.6445647007573,190.0
6662,6.662,12.066427055355287,190.0
6663,6.663,12.159526166514796,190.0
6664,6.664,5.2819007681901216,190.0
6665,6.665,5.158388203819549,190.0
6666,6.666,8.571792892953903,190.0
6667,6.667,9.985568434286996,190.0
6668,6.668,11.91882233788822,190.0
6669,6.669,13.16234362425193,190.0
6670,6.67,14.103609715369453,190.0
6671,6.671,12.252079723426272,190.0
6672,6.672,13.8144459694022,190.0
6673,6.673,14.565639375202567,190.0
6674,6.674,11.883878010293,190.0
6675,6.675,8.755810836631447,190.0
6676,6.676,6.074584791369714,190.0
6677,6.677,8.393421635051947,190.0
6678,6.678,5.08141998938804,190.0
6679,6.679,14.124279370257595,190.0
6680,6.68,10.476732439756962,190.0
6681,6.681,8.781793376039545,190.0
6682,6.682,5.23728878875416,190.0
6683,6.683,8.688196232882976,190.0
6684,6.684,12.640471300335317,190.0
6685,6.685,14.697241247011114,190.0
6686,6.686,8.446402234669499,190.0
6687,6.687,13.171686794150471,190.0
6688,6.688,7.775526438270467,190.0
6689,6.689,6.385433772588525,190.0
6690,6.69,9.849951156135631,190.0
6691,6.691,5.204968679271246,190.0
6692,6.692,13.498509765968189,190.0
6693,6.693,8.507553783161232,190.0
6694,6.694,7.820462974289687,190.0
6695,6.695,5.917752471624272,190.0
6696,6.696,9.246000867911867,190.0
6697,6.697,10.324149624211755,190.0
6698,6.698,6.762917979021029,190.0
6699,6.699,9.876703576556888,190.0
6700,6.7,13.857245317427264,190.0
6701,6.701,13.891020646463272,190.0
6702,6.702,7.789303237822056,190.0
6703,6.703,9.72089075127851,190.0
6704,6.704,10.951553222167963,190.0
6705,6.705,7.363217589457156,190.0
6706,6.706,10.31603040258636,190.0
6707,6.707,13.759478601934276,190.0
6708,6.708,8.658758682584974,190.0
6709,6.709,12.642435123740489,190.0
6710,6.71,13.344262147778586,190.0
6711,6.711,8.428448177833491,190.0
6712,6.712,13.95545736377349,190.0
6713,6.713,7.471716463471174,190.0
6714,6.714,8.236805173555105,190.0
6715,6.715,7.8279303418513955,190.0
6716,6.716,11.212561970283218,190.0
6717,6.717,6.248234042011285,190.0
6718,6.718,12.63783476525425,190.0
6719,6.719,9.966766074651556,190.0
6720,6.72,9.392116857630148,190.0
6721,6.721,12.478792569839682,190.0
6722,6.722,6.785989827268707,190.0
6723,6.723,9.883569096236123,190.0
6724,6.724,6.030852621211025,190.0
6725,6.725,12.13073594176892,190.0
6726,6.726,9.203327382608627,190.0
6727,6.727,13.175926550621643,190.0
6728,6.728,9.345578090815259,190.0
6729,6.729,5.3816479323061355,190.0
6730,6.73,7.785646455222002,190.0
6731,6.731,9.560288676359452,190.0
6732,6.732,5.856178605701392,190.0
6733,6.733,11.42042776795245,190.0
6734,6.734,10.782893665510137,190.0
6735,6.735,10.04755197627704,190.0
6736,6.736,6.567744807217004,190.0
6737,6.737,8.587502155678303,190.0
6738,6.738,10.55143520222175,190.0
6739,6.739,14.294578194233194,190.0
6740,6.74,8.117095579983264,190.0
6741,6.741,13.47395055556844,190.0
6742,6.742,14.74832198595426,190.0
6743,6.743,11.592625557572838,190.0
6744,6.744,7.916086134141783,190.0
6745,6.745,10.714723767341082,190.0
6746,6.746,6.583710936879923,190.0
6747,6.747,11.964417460369498,190.0
6748,6.748,14.942299552729983,190.0
6749,6.749,7.939637206261749,190.0
6750,6.75,10.51422677213272,190.0
6751,6.751,6.501556278549875,190.0
6752,6.752,13.7870144494066,190.0
6753,6.753,12.94813495542324,190.0
6754,6.754,14.845219333159354,190.0
6755,6.755,6.533339476312614,190.0
6756,6.756,8.83775732208607,190.0
6757,6.757,5.209111444172791,190.0
6758,6.758,6.817036170078507,190.0
6759,6.759,14.22072050609308,190.0
6760,6.76,7.895045993987946,190.0
6761,6.761,6.9578035653153485,190.0
6762,6.762,9.9220419195806,190.0
6763,6.763,12.631958656275827,190.0
6764,6.764,5.850337025193672,190.0
6765,6.765,7.358222421693936,190.0
6766,6.766,14.57077096295841,190.0
6767,6.767,12.18793565642071,190.0
6768,6.768,13.7722538929138,190.0
6769,6.769,6.138947120099761,190.0
6770,6.77,6.06885227971322,190.0
6771,6.771,5.976328791696215,190.0
6772,6.772,11.400775405177637,190.0
6773,6.773,8.583394822128515,190.0
6774,6.774,13.065240573814878,190.0
6775,6.775,11.942770502316797,190.0
6776,6.776,13.716113725819854,190.0
6777,6.777,12.665857293324597,190.0
6778,6.778,5.877513469992875,190.0
6779,6.779,6.758665514792492,190.0
6780,6.78,6.008443287990377,190.0
6781,6.781,6.257265144044558,190.0
6782,6.782,12.948869616480696,190.0
6783,6.783,6.39294133977672,190.0
6784,6.784,9.0392483384997,190.0
6785,6.785,13.60776095414731,190.0
6786,6.786,7.290188395522147,190.0
6787,6.787,13.850537941961075,190.0
6788,6.788,11.787632348490089,190.0
6789,6.789,8.168587618278186,190.0
6790,6.79,5.887508523060907,190.0
6791,6.791,11.440255735245149,190.0
6792,6.792,6.046579112357302,190.0
6793,6.793,9.231558203459866,190.0
6794,6.794,6.482674334655579,190.0
6795,6.795,5.2264675404229095,190.0
6796,6.796,11.660413781368575,190.0
6797,6.797,7.780562185855041,190.0
6798,6.798,7.4998849165512524,190.0
6799,6.799,14.57432635462724,190.0
6800,6.8,5.6513406866708324,190.0
6801,6.801,13.487275337887366,190.0
6802,6.802,6.061025128751364,190.0
6803,6.803,13.047359429551795,190.0
6804,6.804,10.83066831177257,190.0
6805,6.805,5.373062396948339,190.0
6806,6.806,8.166610757126127,190.0
6807,6.807,7.70985834932244,190.0
6808,6.808,6.368088695186315,190.0
6809,6.809,11.469867057379114,190.0
6810,6.81,14.89554513878564,190.0
6811,6.811,8.500076078609878,190.0
6812,6.812,9.3789926632873,190.0
6813,6.813,10.266475416818793,190.0
6814,6.814,13.13469285805299,190.0
6815,6.815,6.012708604150639,190.0
6816,6.816,9.281726600749328,190.0
6817,6.817,9.145522520224553,190.0
6818,6.818,10.439492419787788,190.0
6819,6.819,12.232569562109388,190.0
6820,6.82,8.645752138341628,190.0
6821,6.821,13.650516831912915,190.0
6822,6.822,13.519259042655854,190.0
6823,6.823,6.838333842038473,190.0
6824,6.824,8.126210928131682,190.0
6825,6.825,14.163168442817511,190.0
6826,6.826,6.139303010494191,190.0
6827,6.827,9.933208743248024,190.0
6828,6.828,11.532317719049693,190.0
6829,6.829,12.353366545741952,190.0
6830,6.83,8.525330219121969,190.0
6831,6.831,8.941689355678315,190.0
6832,6.832,14.101248571702001,190.0
6833,6.833,5.510970878857634,190.0
6834,6.834,6.70775772264284,190.0
6835,6.835,5.600367826024398,190.0
6836,6.836,13.17713774937539,190.0
6837,6.837,12.943109874098237,190.0
6838,6.838,11.452324516408927,190.0
6839,6.839,10.95981588902275,190.0
6840,6.84,8.9897364345691,190.0
6841,6.841,14.392022113353999,190.0
6842,6.842,11.247083147800986,190.0
6843,6.843,10.070187593124468,190.0
6844,6.844,8.979632901588708,190.0
6845,6.845,9.987179486637386,190.0
6846,6.846,10.551612195294108,190.0
6847,6.847,7.064727615688556,190.0
6848,6.848,5.349550771566038,190.0
6849,6.849,12.64144816228276,190.0
6850,6.85,6.930294385105622,190.0
6851,6.851,14.762841406743739,190.0
6852,6.852,6.305285468226368,190.0
6853,6.853,13.866844667814712,190.0
6854,6.854,6.164355026798281,190.0
6855,6.855,7.126323005544366,190.0
6856,6.856,6.505105261470646,190.0
6857,6.857,6.714655895450545,190.0
6858,6.858,11.814116198399704,190.0
6859,6.859,13.608378945082265,190.0
6860,6.86,12.046927429637106,190.0
6861,6.861,14.234561174933143,190.0
6862,6.862,13.642700725884012,190.0
6863,6.863,5.998875092362833,190.0
6864,6.864,14.482652269791501,190.0
6865,6.865,7.307580399325935,190.0
6866,6.866,11.92221851395594,190.0
6867,6.867,6.435356262495039,190.0
6868,6.868,9.091561248607597,190.0
6869,6.869,9.148025602421377,190.0
6870,6.87,13.413332195095869,190.0
6871,6.871,9.442283256751693,190.0
6872,6.872,14.676585781073253,190.0
6873,6.873,13.282678124848914,190.0
6874,6.874,9.84355650367996,190.0
6875,6.875,9.915582715211407,190.0
6876,6.876,13.892430353109233,190.0
6877,6.877,5.241391465528963,190.0
6878,6.878,9.864689863760383,190.0
6879,6.879,9.46354202478296,190.0
6880,6.88,5.132379905018883,190.0
6881,6.881,14.629622058650243,190.0
6882,6.882,9.883611678796292,190.0
6883,6.883,7.348046413994563,190.0
6884,6.884,5.553386604380356,190.0
6885,6.885,14.866073383606969,190.0
6886,6.886,10.123040572666799,190.0
6887,6.887,7.637677390835553,190.0
6888,6.888,10.66173065891499,190.0
6889,6.889,9.966117089768986,190.0
6890,6.89,14.214351582761589,190.0
6891,6.891,12.362363639742842,190.0
6892,6.892,6.428768080191816,190.0
6893,6.893,14.789768322334314,190.0
6894,6.894,12.771475383938398,190.0
6895,6.895,9.16993166738568,190.0
6896,6.896,10.58694335570829,190.0
6897,6.897,6.66261740601911,190.0
6898,6.898,13.881096907208164,190.0
6899,6.899,9.240574546717502,190.0
6900,6.9,12.670240566172062,190.0
6901,6.901,7.838988118284885,190.0
6902,6.902,10.864167345755014,190.0
6903,6.903,11.461695236452478,190.0
6904,6.904,6.192945634682385,190.0
6905,6.905,5.1941833783253175,190.0
6906,6.906,11.463359321946534,190.0
6907,6.907,10.478484151538508,190.0
6908,6.908,9.661443233563617,190.0
6909,6.909,9.06029596945349,190.0
6910,6.91,6.861671701299553,190.0
6911,6.911,8.589183803398633,190.0
6912,6.912,5.445975627148949,190.0
6913,6.913,11.137639913479607,190.0
6914,6.914,11.74939076083101,190.0
6915,6.915,12.795342117558121,190.0
6916,6.916,13.897369281946068,190.0
6917,6.917,12.207687164198614,190.0
6918,6.918,10.841886804853795,190.0
6919,6.919,13.60664353300233,190.0
6920,6.92,14.785920147984893,190.0
6921,6.921,5.608223694002373,190.0
6922,6.922,10.380859855598533,190.0
6923,6.923,14.038172065999287,190.0
6924,6.924,8.315973793828736,190.0
6925,6.925,7.145203858611602,190.0
6926,6.926,7.508907935157198,190.0
6927,6.927,5.508922327526364,190.0
6928,6.928,7.53773633101832,190.0
6929,6.929,10.778215319379544,190.0
6930,6.93,14.885804420188995,190.0
6931,6.931,11.645509618951575,190.0
6932,6.932,11.612112096643246,190.0
6933,6.933,9.899035087119387,190.0
6934,6.934,5.662354357435255,190.0
6935,6.935,10.958371499382757,190.0
6936,6.936,12.730587648475286,190.0
6937,6.937,11.661627410763524,190.0
6938,6.938,13.564585486800473,190.0
6939,6.939,14.517043655646065,190.0
6940,6.94,8.022721623730277,190.0
6941,6.941,5.0808611474069405,190.0
6942,6.942,10.420278732110443,190.0
6943,6.943,5.414641997802877,190.0
6944,6.944,7.546058782331607,190.0
6945,6.945,12.779526891785785,190.0
6946,6.946,7.38738355407413,190.0
6947,6.947,14.569219930444207,190.0
6948,6.948,5.283831723373396,190.0
6949,6.949,10.951915448181083,190.0
6950,6.95,14.505142250126978,190.0
6951,6.951,6.963507181537292,190.0
6952,6.952,8.315791262268876,190.0
6953,6.953,6.03852788971345,190.0
6954,6.954,10.022824428341522,190.0
6955,6.955,8.640975107558837,190.0
6956,6.956,14.140327942242905,190.0
6957,6.957,10.883324758640313,190.0
6958,6.958,11.168207469341494,190.0
6959,6.959,14.361282464153682,190.0
6960,6.96,8.666622056759701,190.0
6961,6.961,9.584174957298343,190.0
6962,6.962,7.9385555402368935,190.0
6963,6.963,14.093534723648357,190.0
6964,6.964,9.087436925784061,190.0
6965,6.965,12.513503036853695,190.0
6966,6.966,11.736687317211164,190.0
6967,6.967,9.085109736525983,190.0
6968,6.968,14.897249544086662,190.0
6969,6.969,6.696843673437644,190.0
6970,6.97,9.476158031877176,190.0
6971,6.971,14.333375831734497,190.0
6972,6.972,13.00297227404477,190.0
6973,6.973,5.757219231428375,190.0
6974,6.974,13.798720662803085,190.0
6975,6.975,7.281868466347234,190.0
6976,6.976,11.692390677306818,190.0
6977,6.977,7.806943754365784,190.0
6978,6.978,14.775955983734898,190.0
6979,6.979,11.75048186786897,190.0
6980,6.98,12.615336580316118,190.0
6981,6.981,13.513814646068928,190.0
6982,6.982,12.792065377001409,190.0
6983,6.983,5.870006976806109,190.0
6984,6.984,8.857181827818996,190.0
6985,6.985,13.528725967991436,190.0
6986,6.986,11.769354322946674,190.0
6987,6.987,8.661718948365325,190.0
6988,6.988,8.091822443210347,190.0
6989,6.989,12.747941423360354,190.0
6990,6.99,9.710956756356717,190.0
6991,6.991,7.264286078224538,190.0
6992,6.992,13.737714796785067,190.0
6993,6.993,6.706289511330916,190.0
6994,6.994,9.818883793846688,190.0
6995,6.995,8.644270917625084,190.0
6996,6.996,7.837247160318215,190.0
6997,6.997,9.77732523348221,190.0
6998,6.998,9.423996609981735,190.0
6999,6.999,5.7243401554378845,190.0
7000,7.0,9.116362268533123,190.0
7001,7.001,12.14276390084133,190.0
7002,7.002,5.926100504057127,190.0
7003,7.003,5.221581421747869,190.0
7004,7.004,6.8694097992493,190.0
7005,7.005,11.988289950163361,190.0
7006,7.006,8.699040581776188,190.0
7007,7.007,14.401096665127092,190.0
7008,7.008,5.42141696615534,190.0
7009,7.009,8.807163618248776,190.0
7010,7.01,14.979161797210265,190.0
7011,7.011,9.2473996153094,190.0
7012,7.012,12.705044442981578,190.0
7013,7.013,7.410152750872982,190.0
7014,7.014,14.629865625966126,190.0
7015,7.015,7.31509965551694,190.0
7016,7.016,10.839392809572697,190.0
7017,7.017,13.825155067403166,190.0
7018,7.018,11.828262157993592,190.0
7019,7.019,8.5256013887508,190.0
7020,7.02,8.599253942831405,190.0
7021,7.021,6.555371919249464,190.0
7022,7.022,12.874162802675261,190.0
7023,7.023,12.947321104154407,190.0
7024,7.024,13.326728316758564,190.0
7025,7.025,10.553208936732265,190.0
7026,7.026,10.561364094905073,190.0
7027,7.027,5.470958461169957,190.0
7028,7.028,7.270996671590574,190.0
7029,7.029,10.504050874146005,190.0
7030,7.03,8.629339068871882,190.0
7031,7.031,10.382046260606513,190.0
7032,7.032,13.349397040985725,190.0
7033,7.033,8.173933642706805,190.0
7034,7.034,10.407315915935513,190.0
7035,7.035,9.913177106873599,190.0
7036,7.036,13.448147246623963,190.0
7037,7.037,7.497738860094235,190.0
7038,7.038,6.074751582055095,190.0
7039,7.039,12.52692552183169,190.0
7040,7.04,10.614558664900512,190.0
7041,7.041,9.698007504599152,190.0
7042,7.042,12.342978341767463,190.0
7043,7.043,12.886423868957094,190.0
7044,7.044,13.73178758975628,190.0
7045,7.045,8.549235281629617,190.0
7046,7.046,8.029837631909691,190.0
7047,7.047,5.032411404743449,190.0
7048,7.048,7.836582493220144,190.0
7049,7.049,5.734006467208995,190.0
7050,7.05,12.090386535904516,190.0
7051,7.051,7.7673094750872735,190.0
7052,7.052,12.978323056614576,190.0
7053,7.053,11.449068412416691,190.0
7054,7.054,9.547184752802504,190.0
7055,7.055,8.201223516805493,190.0
7056,7.056,12.917407022799926,190.0
7057,7.057,7.405937326095248,190.0
7058,7.058,8.430940294063573,190.0
7059,7.059,9.016271606571696,190.0
7060,7.06,13.554475720748634,190.0
7061,7.061,7.276324458887244,190.0
7062,7.062,6.786586959858876,190.0
7063,7.063,9.418304066686275,190.0
7064,7.064,13.770496790851844,190.0
7065,7.065,14.548449615648773,190.0
7066,7.066,14.09218660672771,190.0
7067,7.067,14.083093058725328,190.0
7068,7.068,14.016926299780238,190.0
7069,7.069,9.485841404858384,190.0
7070,7.07,14.184992673763636,190.0
7071,7.071,5.312086988815384,190.0
7072,7.072,5.45091705241231,190.0
7073,7.073,11.955402424715958,190.0
7074,7.074,10.584797840887404,190.0
7075,7.075,8.589942563503538,190.0
7076,7.076,13.49139491246807,190.0
7077,7.077,11.359475093411083,190.0
7078,7.078,6.41266572188241,190.0
7079,7.079,8.054153751434146,190.0
7080,7.08,12.865327073236266,190.0
7081,7.081,5.931557455941384,190.0
7082,7.082,10.500247862765745,190.0
7083,7.083,11.670127716285709,190.0
7084,7.084,5.8676968556938895,190.0
7085,7.085,7.045550691883376,190.0
7086,7.086,14.955089428594423,190.0
